8.524443932315980196e+08 5.703685699388676145e-02 2.197704689861609495e+03 6.815185193109109008e+29 1.218222228379310594e+25 2.480387939771644141e+13 2.243451563376034068e-04 1.798797983020490268e+06 3.951481842095303822e-03
1.065082952956581354e+09 3.635029845088727507e-02 2.327005920036297084e+03 9.794918354632038758e+29 2.390866492832932277e+25 1.116795838653549023e+13 2.989528324171025937e-04 1.196847161988654640e+06 3.149286299631410668e-03
1.298510447512274742e+09 2.443812324351675100e-02 2.445796306701135563e+03 1.352681666895598354e+30 4.293500728621085635e+25 5.548497189451140625e+12 3.827589792915067970e-04 8.381684483348573558e+05 2.581945667672457673e-03
1.637884443215924740e+09 1.493745997347436030e-02 2.615764196607168742e+03 1.960729684684183003e+30 8.964830568311987882e+25 2.387314988147100098e+12 5.452149428629604784e-04 5.435654348414622946e+05 2.007953962173155641e-03
1.992304573132973194e+09 8.312479548825855644e-03 2.803226620647362324e+03 2.468374770903496294e+30 1.752772595825950080e+26 1.079009224409002930e+12 7.536418878274472920e-04 3.221891736221600440e+05 1.213514137592930494e-03
2.321389054620023727e+09 4.697707629962463889e-03 3.008329893700788944e+03 2.844764921226856896e+30 3.101834925543509788e+26 5.928987257824707031e+11 1.059983979407521683e-03 1.946593611313992296e+05 6.979254453643280549e-04
2.605649356771410942e+09 2.813382964027052752e-03 3.210407247712441404e+03 3.163713407723178889e+30 5.209973610653414931e+26 3.967755135419827271e+11 1.455239153130220408e-03 1.241302231404000777e+05 4.090435242913314801e-04
2.855368230308385849e+09 1.764223082550722211e-03 3.420691313219962467e+03 3.459970514546007945e+30 8.393515079658868655e+26 3.008571314199573975e+11 2.005879715778390027e-03 8.282242566822332446e+04 2.489580348051494553e-04
2.666377518154529572e+09 2.485533190927728762e-03 3.336697453452929039e+03 3.715973425269962276e+30 1.305265467553182272e+27 2.906928446354848633e+11 1.909197031612479625e-03 1.139207756696907309e+05 3.901118055485826514e-04
2.649597887336642742e+09 2.536966419354645935e-03 3.359283520223303185e+03 3.987403762272609344e+30 1.969029832255467414e+27 2.603647833541185608e+11 2.041306300548078288e-03 1.170684492233547935e+05 4.123019365556564414e-04
2.696421581311301231e+09 2.313231548150349124e-03 3.421511132783348330e+03 4.268919360055215822e+30 2.892746190328240059e+27 2.253860518875418701e+11 2.282313719003553967e-03 1.086881622081892419e+05 3.820542136035560109e-04
3.081398731588537216e+09 1.119868929538846277e-03 3.744879228198339206e+03 4.579984808639072632e+30 4.152118572105171956e+27 1.715330859428981018e+11 3.450191748481561474e-03 5.749761468447351945e+04 1.678111513306481230e-04
2.644960069911473274e+09 2.492603556816681224e-03 3.445119615189386423e+03 4.812243626306906263e+30 5.837816427428462649e+27 1.898416071278342896e+11 2.503175664761256736e-03 1.179432174184740870e+05 4.387339517995870238e-04
2.713122302352801800e+09 2.193545856756128152e-03 3.516469467257914403e+03 5.101667765185500044e+30 8.058920618586620756e+27 1.647358670216778259e+11 2.798033456505569141e-03 1.059012765419996576e+05 3.880600577710602555e-04
3.303615903761989594e+09 7.083579575578880785e-04 4.041903210887352998e+03 5.430346426180042601e+30 1.094329947791784091e+28 1.216499862605455170e+11 5.155468447796671995e-03 3.922805810278481658e+04 1.047291672781749879e-04
2.756821455552097797e+09 2.001525968360970062e-03 3.593482268955124255e+03 5.667246158198075928e+30 1.463990775155493061e+28 1.343166293437559052e+11 3.206450252600050697e-03 9.871992116221354809e+04 3.637819324142317406e-04
2.686631442321384430e+09 2.248899961147995778e-03 3.567356374175311430e+03 5.933712958562567637e+30 1.932292329090708243e+28 1.297178134102147675e+11 3.184967228094805550e-03 1.101457262743588508e+05 4.236252223867136555e-04
2.796514327146677971e+09 1.842008518732714348e-03 3.663540789647127895e+03 6.236403811719369565e+30 2.519341571857689095e+28 1.116598295133416138e+11 3.612482812751243669e-03 9.260212848137906985e+04 3.425002187401541675e-04
2.807132362006556988e+09 1.799021939611922596e-03 3.693232479601320847e+03 6.520949309968755106e+30 3.247968728350657707e+28 1.029138096235379486e+11 3.814113556783961002e-03 9.116772731817456952e+04 3.399888295344436840e-04
3.171549423815623760e+09 9.177016165827705596e-04 4.020109152509727664e+03 6.843785188572744757e+30 4.134898028616417582e+28 8.300233754068447876e+10 5.520113108670637696e-03 5.056123440943173046e+04 1.585392147675632386e-04
2.780029006573494434e+09 1.869608170772084008e-03 3.711217115763876791e+03 7.050788620092012142e+30 5.097904347270452295e+28 9.329083796369442749e+10 4.033090780965802036e-03 9.521193549297683057e+04 3.672016813976529252e-04
2.764669833196012497e+09 1.909551420703920919e-03 3.710344508596603191e+03 7.283335072190379735e+30 6.135509641123332443e+28 9.101130740168843079e+10 4.063307661582708265e-03 9.722737080739940575e+04 3.784822954727141389e-04
2.810392744958157063e+09 1.760304463284358221e-03 3.760931424566803344e+03 7.530771742547280564e+30 7.320640968374156009e+28 8.603372953689883423e+10 4.363614807823386343e-03 9.083241142877755919e+04 3.508573932919028344e-04
2.969901309095784664e+09 1.327475756791026600e-03 3.908298903319078818e+03 7.805758019744404365e+30 8.705274803484146177e+28 7.778970068518995667e+10 5.206220705696649673e-03 7.114188889289881627e+04 2.598529655839089771e-04
2.901297256555126667e+09 1.493538513458165943e-03 3.860327793636129627e+03 8.052689013121310971e+30 1.031616673314628078e+29 7.851319670582554626e+10 4.979464903974617669e-03 7.907586634159904497e+04 2.987812937965937405e-04
2.954689528853374004e+09 1.354683583037565898e-03 3.918116132249523616e+03 8.330379611551648204e+30 1.218177117779236525e+29 7.545120981038772583e+10 5.352611012934986590e-03 7.278417131496717047e+04 2.705503005118758985e-04
3.056840172432064533e+09 1.125879170201871896e-03 4.031004655662839014e+03 8.625534429239857159e+30 1.433218486468429287e+29 7.182229216333538818e+10 6.132979510083900673e-03 6.221409531134303688e+04 2.240895445518127020e-04
