1.019204777684695125e+08 6.172152073680789997e+00 1.660708944344692782e+03 1.916821033524056053e+29 5.644616740612653397e+22 1.705582764581046000e+16 1.876885530243488180e-04 3.461623667360509038e+08 2.156798627077219035e-05
1.170111520858033299e+08 3.676002510516553023e+00 1.704099424619150341e+03 2.093441539125968190e+29 8.246277320489221856e+22 6.819475831604829000e+15 1.827185922722515958e-04 1.725225591067698896e+08 1.117957234361350323e-05
1.346452135180225074e+08 2.282594516961866216e+00 1.732923027225781652e+03 2.358986011081415173e+29 1.172747842632825847e+23 3.042016989912458000e+15 1.675174621577365348e-04 9.335534929607047141e+07 6.103737260878906540e-06
1.519536875230768919e+08 1.608814093358560182e+00 1.798446873470846185e+03 2.696662319776522618e+29 1.708221249172532227e+23 1.583232661664600000e+15 1.962461706289676789e-04 6.148826649606227875e+07 4.479855711283337650e-06
1.729768219210254550e+08 1.103205512333166549e+00 1.824018069837197800e+03 3.127195480543051199e+29 2.374061798920314631e+23 8.481975722318290000e+14 1.845896309485573752e-04 3.921014903884124756e+07 2.888315169364902446e-06
1.943017094251897037e+08 8.165354282440253630e-01 1.875754904365778430e+03 3.628662174361909009e+29 3.302487696197436582e+23 4.961457978845240625e+14 2.041466841117669845e-04 2.802810527292814851e+07 2.232785654160589700e-06
2.139469277894468904e+08 6.511589746577259863e-01 1.944083686651521930e+03 4.171359923525406317e+29 4.630343736022297802e+23 3.183324918596581250e+14 2.512195028590111668e-04 2.217025844671825320e+07 1.986485302985605632e-06
2.422950389505940676e+08 4.698785371731149518e-01 1.953276536199005932e+03 4.894422338781578240e+29 6.045812568308418620e+23 1.928113449564190625e+14 2.228436490303790224e-04 1.537299207251157984e+07 1.351931086503597753e-06
2.629839829483118951e+08 3.948442148959825371e-01 2.023455063502022995e+03 5.573779748761270463e+29 8.248374429816010236e+23 1.346397710952375156e+14 2.801971162605868112e-04 1.303807235213138163e+07 1.295161046670402061e-06
2.839756985893933177e+08 3.368817152107037582e-01 2.092814254993610120e+03 6.312802043433144797e+29 1.107511987458826259e+24 9.672415294763623438e+13 3.498176205202447133e-04 1.126323386866038106e+07 1.257996212513673058e-06
3.303022592901273966e+08 2.309382844422304404e-01 2.192234886789748089e+03 7.884379630533073535e+29 1.808194046132022472e+24 5.061764354344051562e+13 4.386624968663363597e-04 7.788558882388015278e+06 9.629476110706892865e-07
3.700293972565172315e+08 1.597657536586408467e-01 2.292033570854935533e+03 9.002877841276233553e+29 2.672348799652511942e+24 2.941489877907094922e+13 5.430013352589977424e-04 5.476496106589718722e+06 6.911353405288460963e-07
4.044114186760317683e+08 1.131959620354128088e-01 2.380520616324476123e+03 9.847169092478755613e+29 3.764303080089703514e+24 1.908911167390647266e+13 6.408895725021238965e-04 3.949375992613464594e+06 4.822095849552342605e-07
4.320168910816243291e+08 8.732058196409939188e-02 2.507929159980288205e+03 1.055087709818641852e+30 5.182225910894643781e+24 1.385776546993508789e+13 8.932569353482978794e-04 3.166614893646525219e+06 4.033992809338072983e-07
4.667383478730913401e+08 5.916476469499843543e-02 2.580115263932945254e+03 1.123121817407593644e+30 7.009346989675686224e+24 1.009885983601644531e+13 9.476815870272410755e-04 2.177606454291115981e+06 2.421413985956874729e-07
4.923027770510087609e+08 4.564903720058786918e-02 2.706612915780173353e+03 1.184293004109184745e+30 9.328548602009540417e+24 8.177764625509237305e+12 1.268442198496787417e-03 1.748242165555128362e+06 1.942100844216795539e-07
5.242148803852687478e+08 3.171401823893351540e-02 2.808667963701536792e+03 1.244471045387059129e+30 1.222552020105962660e+25 6.717749345958496094e+12 1.466430149805416890e-03 1.250189118799997261e+06 1.232429817351458484e-07
5.460856498644728661e+08 2.533342736289889360e-02 2.928912625997911164e+03 1.301946716351658509e+30 1.577921990319336891e+25 5.850940029087506836e+12 1.887070264296993169e-03 1.036838587521463982e+06 1.009193522238531245e-07
5.769205355132458210e+08 1.803070761333438327e-02 3.060699978913072300e+03 1.359680547114390753e+30 2.006744057165966372e+25 5.085143522405443359e+12 2.333505984214065757e-03 7.673377726068384945e+05 6.804244984347130170e-08
6.017603325659102201e+08 1.419628927104007836e-02 3.169545299463858555e+03 1.422388523561918086e+30 2.569134852742254151e+25 4.475978673172645508e+12 2.795222360183987655e-03 6.238701778454219457e+05 5.277448537525028540e-08
6.079399034295209646e+08 1.485380002203049582e-02 3.145856154467918259e+03 1.497907348884225163e+30 3.399116393783035358e+25 3.965462508624908691e+12 2.682053192813066943e-03 6.482155337321179686e+05 5.722571787402243930e-08
6.387035292724478245e+08 1.258025591613541778e-02 3.248566860892439763e+03 1.594330437031694847e+30 4.719524149663191437e+25 3.353417695919034668e+12 3.238417948567739492e-03 5.658869669821365969e+05 5.152098819937641976e-08
6.685569849798890352e+08 1.171160257546146645e-02 3.277110053242312915e+03 1.716453531269553480e+30 6.940192037368686080e+25 2.784457794418853516e+12 3.366733333128301212e-03 5.310940901283737039e+05 5.066557564182124814e-08
7.200120519920252562e+08 9.358997950018453638e-03 3.339328667604426755e+03 1.869495317289593654e+30 1.079627082598460376e+26 2.226124422336583984e+12 3.544460616156382138e-03 4.317112717042852892e+05 4.045891775385970872e-08
7.670180389875590801e+08 8.831446707153032052e-03 3.378412049973043850e+03 2.054491530821650587e+30 1.757205916844154312e+26 1.766761257858046631e+12 3.792688641303281535e-03 4.119512771770605468e+05 4.283163892690925242e-08
8.425461217440876961e+08 6.790520439534326880e-03 3.477069824003414851e+03 2.273197835802634028e+30 2.947031672812976828e+26 1.362583203200068604e+12 4.245760603343611515e-03 3.254538845468392246e+05 3.428360629263591181e-08
9.609051317597857714e+08 3.902269327910916612e-03 3.736310774325217153e+03 2.525344936446385092e+30 5.020497550990526661e+26 1.030520036957810913e+12 5.827553304882435344e-03 2.004390535235732677e+05 1.963391187125315995e-08
9.492780401055390835e+08 7.127547587288739044e-03 3.448811197851737688e+03 2.804824862140851389e+30 8.593443469949135120e+26 8.459032649708413086e+11 4.065794105811336434e-03 3.389342967323863995e+05 4.640707131456610578e-08
1.065783694415232420e+09 4.865330901729271289e-03 3.582571420638485051e+03 3.122480674825992920e+30 1.467297057429630831e+27 6.377924477379844971e+11 4.641828748841098258e-03 2.398620728651663812e+05 3.173815664580489779e-08
1.225154240444373846e+09 2.729396880090924436e-03 3.867987701238862883e+03 3.474013614179576132e+30 2.488397205768225837e+27 4.801940002837922974e+11 6.500680461267924030e-03 1.449697174342203361e+05 1.793472065446845870e-08
1.348405750344789982e+09 2.116567163827222809e-03 4.004836816603885836e+03 3.858064601764604038e+30 4.180962918928792306e+27 3.729139302393812866e+11 7.538639649270786197e-03 1.163187679053946486e+05 1.501356959123571677e-08
1.316675240466814041e+09 3.994492133923585424e-03 3.672738087423561865e+03 4.270301535212160616e+30 6.951201779000563806e+27 3.156914408462435303e+11 5.168016133029280403e-03 2.017171257896617171e+05 3.606448006291685824e-08
1.460883692616930723e+09 2.936971882295096384e-03 3.814564160984064074e+03 4.729281957688366633e+30 1.142972405303608638e+28 2.524747093634653931e+11 6.046194550790358162e-03 1.538766711197024852e+05 2.792864838215810651e-08
1.536917943451778650e+09 3.051684767616184412e-03 3.800493419378626641e+03 5.221623878465348491e+30 1.858511150076007811e+28 2.169651778031785889e+11 5.976151895295159916e-03 1.593153883942671819e+05 3.288364895566398188e-08
1.624607324942479372e+09 3.002412929439452795e-03 3.788073284643491206e+03 5.755392823690302097e+30 2.979540931485963081e+28 1.895199943456333008e+11 5.792544417702984345e-03 1.562261624065776996e+05 3.510350716156147573e-08
1.840094872407205105e+09 1.914783168953449518e-03 4.011514356799816596e+03 6.352234006468194416e+30 4.686113516622107881e+28 1.580172149214093628e+11 7.333725770506564941e-03 1.053841782411547902e+05 2.303522179735295457e-08
1.933419333206195116e+09 1.965471248688780391e-03 3.994714797492529215e+03 7.001083015183242284e+30 7.246496021975247769e+28 1.415847401094436035e+11 7.191959718414830602e-03 1.077274266432856384e+05 2.634923311446743168e-08
2.194589026691210270e+09 1.176988746050262272e-03 4.251641227720561801e+03 7.741618424895980952e+30 1.103762265327722648e+29 1.222397175704871521e+11 9.080838513035500298e-03 6.859507499986830226e+04 1.562128759478947062e-08
2.541918809740905285e+09 5.410412121622765972e-04 4.747340153626365463e+03 8.576723843477321899e+30 1.658895516036850985e+29 1.078474981189602509e+11 1.364207668280421545e-02 3.517720267394745315e+04 6.883745555027462897e-09
2.478265873048330784e+09 1.035675578841170749e-03 4.323198579268775575e+03 9.514538750227106505e+30 2.464410337768859876e+29 1.001647547268367157e+11 9.670292688988148255e-03 6.136393298807637620e+04 1.648934348764872927e-08
2.653358573471260548e+09 9.177138660306100862e-04 4.398442389479794656e+03 1.059750822268075520e+31 3.624592236051192991e+29 9.113940340442726135e+10 1.034464119966807365e-02 5.531223625121438818e+04 1.590162361693346728e-08
2.822950140134247780e+09 8.584542260806905497e-04 4.448397272381350376e+03 1.183881612097070342e+31 5.285391203231418817e+29 8.351381658354890442e+10 1.084637249316049677e-02 5.232378910776817065e+04 1.647761404303304542e-08
3.035854785585447311e+09 7.437579109940740691e-04 4.534596950581343663e+03 1.326575285377856237e+31 7.650991941296975759e+29 7.655868141606632996e+10 1.161239250461980170e-02 4.620401657454015367e+04 1.544611674094105026e-08
3.281024237140844822e+09 6.264069969958704432e-04 4.652792521113114162e+03 1.490481112145437262e+31 1.100678247875745235e+30 7.037108786356997681e+10 1.276217642167452350e-02 3.992138160675637482e+04 1.418489699395527962e-08
3.615492137531403065e+09 4.450149629955695496e-04 4.892375905935656192e+03 1.679063807160337524e+31 1.575239356756901430e+30 6.467567480098130035e+10 1.509583121725231042e-02 2.981332400955361300e+04 1.062680489319551019e-08
3.824833958160111904e+09 4.653525412126036358e-04 4.867400746253435500e+03 1.895396943467603185e+31 2.244920972625599713e+30 6.013843947063192749e+10 1.489431296281859378e-02 3.101761130056216643e+04 1.274139947429388813e-08
4.400336425222218513e+09 2.031212586970141505e-04 5.561673371549587500e+03 2.146322478494753739e+31 3.189000697777690144e+30 5.543180251004979706e+10 2.158281325925649752e-02 1.546329977092912668e+04 5.477013387486125633e-09
4.535113348346243858e+09 3.041447052465777240e-04 5.191485501494545133e+03 2.436487837224406358e+31 4.520323384899752377e+30 5.184350712526033783e+10 1.805695072060089709e-02 2.161666660451165444e+04 9.902452246664803796e-09
5.012080175759763718e+09 2.069262118682426940e-04 5.529163353852970431e+03 2.776830505239630797e+31 6.401150555988252378e+30 4.826354870011929321e+10 2.122788176386683490e-02 1.566100401269953545e+04 7.203508608936187712e-09
5.284614035978301048e+09 2.491494439696624618e-04 5.350952885588721074e+03 3.178504174996888577e+31 9.067931375281054244e+30 4.522152720774010468e+10 1.953754080757580391e-02 1.825020888110514352e+04 1.018380940560149756e-08
5.879777512238615990e+09 1.574648474754645696e-04 5.810580067041541042e+03 3.660303862485770787e+31 1.287086738525894197e+31 4.225532859426295471e+10 2.366746948687412783e-02 1.252304770441429173e+04 7.001745826547460594e-09
