1.916305323343194008e+09 1.347496560059841669e-02 2.526376118230249631e+03 1.485289443279261195e+30 6.248662532618965277e+64 3.383943736138660156e+12 3.805249617563785072e-04 4.733285514755728655e+05 2.059203819622268466e-07
2.067707678636108875e+09 1.127530022361419859e-02 2.616708705050973549e+03 1.865627781355249486e+30 1.687137981090290295e+66 2.207608215950622559e+12 4.761939188825720006e-04 4.092879171729734517e+05 2.011104720750560631e-07
2.208699984326770306e+09 9.647560601036801395e-03 2.694618273249652702e+03 2.274106737148976756e+30 2.932963691235401831e+67 1.523400716644579590e+12 5.719848684839727712e-04 3.600105677938375738e+05 1.992560371343308190e-07
2.341141432217052460e+09 8.413407719617181299e-03 2.766211839607675756e+03 2.709089054841274404e+30 3.642599783729778743e+68 1.097508945219879639e+12 6.742915624995587985e-04 3.218680203919103951e+05 2.026952377716895939e-07
2.466328380080782413e+09 7.453068886865573360e-03 2.833841491050469358e+03 3.169192467631335667e+30 3.469930709071344867e+69 8.181439111609754639e+11 7.861511892262867821e-04 2.917876980713140802e+05 2.123674265055446218e-07
2.585293965203593731e+09 6.680343511596316571e-03 2.896399597408673344e+03 3.653354171943254637e+30 2.667106629270026768e+70 6.270222092102841797e+11 9.027835579450837903e-04 2.670753426351722446e+05 2.270636318690920268e-07
2.698847378761875153e+09 6.027919340151004224e-03 2.948701363970470993e+03 4.160725124807884299e+30 1.717209157428537524e+71 4.916960986046779785e+11 1.004400987808799512e-03 2.451649422085767146e+05 2.404750988187647041e-07
2.807650550176758766e+09 5.511987323781772537e-03 3.007384716927975660e+03 4.690693882668740407e+30 9.528182011474532069e+71 3.930799035120057373e+11 1.142134222857888555e-03 2.285018545589048881e+05 2.704447058196568417e-07
2.912136627579019547e+09 5.062161656258510993e-03 3.057523847775103150e+03 5.242573958191701671e+30 4.658183612597359879e+72 3.194807057143782349e+11 1.265478631962490804e-03 2.132402993368437164e+05 3.000922264846904213e-07
3.012743927192087650e+09 4.681448039364000287e-03 3.106604719176982599e+03 5.815984090259263311e+30 2.041982376870635108e+73 2.633931347030747986e+11 1.398880821022556497e-03 2.002771118972064287e+05 3.388613697988664133e-07
3.109776148814590454e+09 4.352740740499614659e-03 3.153272971207539285e+03 6.410521482440546844e+30 8.140707044094045880e+73 2.198821025851763000e+11 1.536214968579117024e-03 1.889366849882243841e+05 3.852115144564574584e-07
3.203635851214989185e+09 4.058989266431681231e-03 3.194024605291945136e+03 7.026200226940278689e+30 2.985764493537088768e+74 1.855761568829073792e+11 1.659027535050520367e-03 1.784002608004367794e+05 4.304387280041548288e-07
3.294441779984440804e+09 3.811341621800571310e-03 3.238475617036939639e+03 7.662646707354727670e+30 1.017212865921903686e+75 1.589631472693667908e+11 1.812099897162076576e-03 1.697940794799252180e+05 4.978529832718947661e-07
3.382403734745693684e+09 3.583675081246463258e-03 3.275808933268961937e+03 8.319784828456495872e+30 3.245039893858075661e+75 1.380048786039227600e+11 1.940462776480702221e-03 1.614472060496414488e+05 5.586058773176668656e-07
3.467814348479436874e+09 3.389241071370876525e-03 3.316774925377387262e+03 8.997954759189325488e+30 9.759275707582393688e+75 1.211772037083029785e+11 2.100105467107539394e-03 1.545586965520882513e+05 6.463755588149945896e-07
3.550704028503838062e+09 3.216541628275673519e-03 3.357009258002275601e+03 9.696944117218438908e+30 2.783182319547305464e+76 1.075103968079881744e+11 2.268589903577905749e-03 1.484290915447272419e+05 7.507741356076394764e-07
3.631250712679842949e+09 3.052598555396651096e-03 3.389380643844404858e+03 1.041702875558234355e+31 7.564103110398100238e+76 9.629848435417874146e+10 2.399621982269399718e-03 1.421932245572143584e+05 8.368848095719428391e-07
3.709563951228340626e+09 2.906758736563962338e-03 3.422006061537485493e+03 1.115844782303343617e+31 1.967644110216104230e+77 8.702317613105160522e+10 2.541220542415203749e-03 1.366778722622506029e+05 9.394343836191289452e-07
